"time","J1_w","J2_w","J3_w","J4_w"
0,1.0000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.003,9.9709420317557207E+000,2.9999981030353950E-002,3.1225022567582528E-016,3.1113750818250729E-016
0.006,9.9447010760873784E+000,5.9999696817929049E-002,1.6583956430338276E-015,1.6562056103471068E-015
0.009,9.9212441963364206E+000,8.9998721000355886E-002,4.8572257327350599E-016,4.8248286061199245E-016
0.012,9.9005137503182681E+000,1.1999662722510074E-001,-2.9143354396410359E-016,-2.9570888695689040E-016
0.015,9.8824279057366997E+000,1.4999298915551762E-001,1.3322676295501878E-015,1.3263233862046776E-015
0.018,9.8668813703112317E+000,1.7998738047690210E-001,1.0547118733938987E-015,1.0483247627920020E-015
0.021,9.8537463301368078E+000,2.0997937490256291E-001,1.0269562977782698E-015,1.0200661670624669E-015
0.024,9.8428735879467517E+000,2.3996854617987218E-001,1.6098233857064770E-015,1.6020209154631816E-015
0.027,9.8340938911756659E+000,2.6995446809632284E-001,7.7715611723760958E-016,7.6893417216406841E-016
0.03,9.8272194380342164E+000,2.9993671448559311E-001,1.1657341758564144E-015,1.1572273621953547E-015
0.033,9.8220455482277291E+000,3.2991485923359321E-001,5.5511151231257827E-017,4.6884364764697879E-017
0.036,9.8183524834891518E+000,3.5988847628453158E-001,-4.4408920985006262E-016,-4.5279152632877489E-016
0.039,9.8159074017671024E+000,3.8985713964696167E-001,-1.8318679906315083E-015,-1.8405630176543208E-015
0.042,9.8144664277234828E+000,4.1982042339984460E-001,-8.3266726846886741E-016,-8.4123150184447206E-016
0.045,9.8137768211626977E+000,4.4977790169859233E-001,4.4408920985006262E-016,4.3567558161207544E-016
0.048,9.8135792241452915E+000,4.7972914878112505E-001,-5.5511151231257827E-017,-6.3658446014362223E-017
0.051,9.8136099668404295E+000,5.0967373897392498E-001,-1.7763568394002505E-015,-1.7842626849612893E-015
0.054,9.8136034116502397E+000,5.3961124669808669E-001,-1.1102230246251565E-015,-1.1180533811812288E-015
0.057,9.8132943147993537E+000,5.6954124647535487E-001,-1.6653345369377348E-015,-1.6728468155766502E-015
0.06,9.8124201844279675E+000,5.9946331293418353E-001,-2.4424906541753444E-015,-2.4498966195911050E-015
0.063,9.8107236142577499E+000,6.2937702081577562E-001,-3.4416913763379853E-015,-3.4489494074967545E-015
0.066,9.8079545721167793E+000,6.5928194498012793E-001,-4.6629367034256575E-015,-4.6701769257458383E-015
0.069,9.8038726230103297E+000,6.8917766041207251E-001,-7.1054273576010019E-015,-7.1127678407414293E-015
0.072,9.7982490670053313E+000,7.1906374222732161E-001,-7.9936057773011271E-015,-8.0011743040828828E-015
0.075,9.7908689729524312E+000,7.4893976567849840E-001,-8.3266726846886741E-015,-8.3343336487110029E-015
0.078,9.7815330899941397E+000,7.7880530616117660E-001,-1.0436096431476471E-014,-1.0444467704285357E-014
0.081,9.7700596198923346E+000,8.0865993921992185E-001,-1.0991207943789050E-014,-1.1000322185949921E-014
0.084,9.7562858344437551E+000,8.3850324055431180E-001,-1.3100631690576847E-014,-1.3110402888150838E-014
0.087,9.7400695236271506E+000,8.6833478602498104E-001,-1.2101430968414206E-014,-1.2112434646867285E-014
0.09,9.7212902616281465E+000,8.9815415165963230E-001,-1.1546319456101628E-014,-1.1557903438867395E-014
0.093,9.6998504795044944E+000,9.2796091365907429E-001,-1.1990408665951691E-014,-1.2002571802267346E-014
0.096,9.6756763349705519E+000,9.5775464840324354E-001,-1.1324274851176597E-014,-1.1338917502088971E-014
0.099,9.6487183715806975E+000,9.8753493245721913E-001,-1.1213252548714081E-014,-1.1229146548003965E-014
0.102,9.6189519614606720E+000,1.0173013425772464E+000,-1.1102230246251565E-014,-1.1119409311840619E-014
0.105,9.5863775276570475E+000,1.0470534557167497E+000,-1.0658141036401503E-014,-1.0677266833524861E-014
0.108,9.5510205441312284E+000,1.0767908490323439E+000,-1.0658141036401503E-014,-1.0679869240781641E-014
0.111,9.5129313133979352E+000,1.1065130998898471E+000,-1.0436096431476471E-014,-1.0459814807882688E-014
0.114,9.4721845237818503E+000,1.1362197858702849E+000,-9.3258734068513149E-015,-9.3534642877990563E-015
0.117,9.4288785902221814E+000,1.1659104847758925E+000,-8.4376949871511897E-015,-8.4685053890822693E-015
0.12,9.3831347844761428E+000,1.1955847746361190E+000,-6.6613381477509392E-015,-6.6959426098313920E-015
0.123,9.3350961624417010E+000,1.2252422337136188E+000,-6.4392935428259079E-015,-6.4769768485393345E-015
0.126,9.2849262981206788E+000,1.2548824405102543E+000,-4.8849813083506888E-015,-4.9262458011284986E-015
0.129,9.2328078354595799E+000,1.2845049737730747E+000,-5.7731597280508140E-015,-5.8159525981291593E-015
0.132,9.1789408709220872E+000,1.3141094125003159E+000,-5.5511151231257827E-015,-5.5983607410314833E-015
0.135,9.1235411811495322E+000,1.3436953359473724E+000,-5.7731597280508140E-015,-5.8252195078943178E-015
0.138,9.0668383114407352E+000,1.3732623236327832E+000,-7.1054273576010019E-015,-7.1626086622942869E-015
0.141,9.0090735420179335E+000,1.4028099553442086E+000,-7.3274719625260332E-015,-7.3900253400390572E-015
0.144,8.9504977501303014E+000,1.4323378111443974E+000,-6.8833827526759706E-015,-6.9514996757972476E-015
0.147,8.8913691869711577E+000,1.4618454713771580E+000,-6.8833827526759706E-015,-6.9571938823398394E-015
0.15,8.8319511891410212E+000,1.4913325166733236E+000,-6.6613381477509392E-015,-6.7383999874129843E-015
0.153,8.7725098449696954E+000,1.5207985279567104E+000,-6.2172489379008766E-015,-6.2950553333945121E-015
0.156,8.7133116364112038E+000,1.5502430864500738E+000,-7.1054273576010019E-015,-7.1864337002942566E-015
0.159,8.6546210774422523E+000,1.5796657736810635E+000,-7.5495165674510645E-015,-7.6336038139236720E-015
0.162,8.5966983699258854E+000,1.6090661714881662E+000,-8.4376949871511897E-015,-8.5271949706176255E-015
0.165,8.5397970977470177E+000,1.6384438620266524E+000,-7.9936057773011271E-015,-8.0857663224270997E-015
0.168,8.4841619796867977E+000,1.6677984277745095E+000,-8.8817841970012523E-015,-8.9788197994865630E-015
0.171,8.4300267009814096E+000,1.6971294515383848E+000,-7.7715611723760958E-015,-7.8706070057641846E-015
0.174,8.3776118428124722E+000,1.7264365164595032E+000,-7.9936057773011271E-015,-8.0967693708933559E-015
0.177,8.3271229281070074E+000,1.7557192060196032E+000,-6.8833827526759706E-015,-6.9889550201827735E-015
0.18,8.2787486009925093E+000,1.7849771040468454E+000,-7.9936057773011271E-015,-8.1023453618599609E-015
0.183,8.2326589560663805E+000,1.8142097947217408E+000,-6.6613381477509392E-015,-6.7714514947217985E-015
0.186,8.1890040323091622E+000,1.8434168625830472E+000,-4.4408920985006262E-015,-4.5530624747013075E-015
0.189,8.1479124850096873E+000,1.8725978925336761E+000,-4.8849813083506888E-015,-4.9998616902702863E-015
0.192,8.1094904474901668E+000,1.9017524698466044E+000,-3.3306690738754696E-015,-3.4476313779342049E-015
0.195,8.0738205927345490E+000,1.9308801801707514E+000,-3.1086244689504383E-015,-3.2295332986266741E-015
0.198,8.0409614032491881E+000,1.9599806095368786E+000,-4.6629367034256575E-015,-4.7858746766051353E-015
0.201,8.0109466556365181E+000,1.9890533443634730E+000,-5.7731597280508140E-015,-5.8987136654352746E-015
0.204,7.9837851244566300E+000,2.0180979714626206E+000,-5.7731597280508140E-015,-5.9006583195756057E-015
0.207,7.9594605080052743E+000,2.0471140780458779E+000,-7.1054273576010019E-015,-7.2329470682337016E-015
0.21,7.9379315766670135E+000,2.0761012517301456E+000,-6.6613381477509392E-015,-6.7894773102514539E-015
0.213,7.9191325425266879E+000,2.1050590805435201E+000,-6.6613381477509392E-015,-6.7900825615646295E-015
0.216,7.9029736469584462E+000,2.1339871529311578E+000,-5.3290705182007514E-015,-5.4584271318668996E-015
0.219,7.8893419609767994E+000,2.1628850577611143E+000,-6.2172489379008766E-015,-6.3466232690002908E-015
0.222,7.8781023912456911E+000,2.1917523843301989E+000,-6.2172489379008766E-015,-6.3473344040081665E-015
0.225,7.8690988828160977E+000,2.2205887223698015E+000,-7.1054273576010019E-015,-7.2358550743368820E-015
0.228,7.8621558079165528E+000,2.2493936620517312E+000,-6.6613381477509392E-015,-6.7920946216558122E-015
0.231,7.8570795284695150E+000,2.2781667939940338E+000,-6.2172489379008766E-015,-6.3482877849865121E-015
0.234,7.8536601184645392E+000,2.3069077092668149E+000,-6.2172489379008766E-015,-6.3483156310027895E-015
0.237,7.8516732309002855E+000,2.3356159993980503E+000,-7.1054273576010019E-015,-7.2364625056340986E-015
0.24,7.8508820927242082E+000,2.3642912563793921E+000,-7.1054273576010019E-015,-7.2362875060673820E-015
0.243,7.8510396100626432E+000,2.3929330726719664E+000,-5.7731597280508140E-015,-5.9037007476176274E-015
0.246,7.8518905650550739E+000,2.4215410412121630E+000,-5.3290705182007514E-015,-5.4593654057136464E-015
0.249,7.8531738847932706E+000,2.4501147554174256E+000,-4.8849813083506888E-015,-5.0149290426527497E-015
0.252,7.8546249622259836E+000,2.4786538091920267E+000,-4.8849813083506888E-015,-5.0148572149712075E-015
0.255,7.8559780084286261E+000,2.5071577969328409E+000,-5.3290705182007514E-015,-5.4585844922159762E-015
0.258,7.8569684153589820E+000,2.5356263135351096E+000,-5.7731597280508140E-015,-5.9025550206791165E-015
0.261,7.8573351081269021E+000,2.5640589543981971E+000,-5.7731597280508140E-015,-5.9023485636822272E-015
0.264,7.8568228658990238E+000,2.5924553154313408E+000,-4.8849813083506888E-015,-5.0138575243150733E-015
0.267,7.8551845908379532E+000,2.6208149930593931E+000,-5.3290705182007514E-015,-5.4578609224806494E-015
0.27,7.8521835049365896E+000,2.6491375842285620E+000,-5.7731597280508140E-015,-5.9019800803020080E-015
0.273,7.8475952552482804E+000,2.6774226864121342E+000,-6.2172489379008766E-015,-6.3462089670224536E-015
0.276,7.8412099088265990E+000,2.7056698976162004E+000,-5.7731597280508140E-015,-5.9024873060748450E-015
0.279,7.8328338196674476E+000,2.7338788163853609E+000,-6.2172489379008766E-015,-6.3469427864535985E-015
0.282,7.8222913510823426E+000,2.7620490418084422E+000,-5.7731597280508140E-015,-5.9034169523223534E-015
0.285,7.8094264382149108E+000,2.7901801735241847E+000,-5.3290705182007514E-015,-5.4604390067401438E-015
0.288,7.7941039768315505E+000,2.8182718117269383E+000,-5.7731597280508140E-015,-5.9059051792520824E-015
0.291,7.7762110260591939E+000,2.8463235571723438E+000,-5.3290705182007514E-015,-5.4634852390026392E-015
0.294,7.7556578143945387E+000,2.8743350111830051E+000,-5.3290705182007514E-015,-5.4657819858571959E-015
0.297,7.7323785400552891E+000,2.9023057756541570E+000,-6.2172489379008766E-015,-6.3556440623071106E-015
0.3,7.7063319585693817E+000,2.9302354530593240E+000,-5.7731597280508140E-015,-5.9138912160764979E-015
0.303,7.6775017523866644E+000,2.9581236464559675E+000,-5.3290705182007514E-015,-5.4721668920899857E-015
0.306,7.6458966792322745E+000,2.9859699594911282E+000,-4.8849813083506888E-015,-5.0298410001330338E-015
0.309,7.6115504978848714E+000,3.0137739964070587E+000,-5.3290705182007514E-015,-5.4750840185658429E-015
0.312,7.5745216720384825E+000,3.0415353620468508E+000,-6.2172489379008766E-015,-6.3663051257679719E-015
0.315,7.5348928548764373E+000,3.0692536618600501E+000,-6.6613381477509392E-015,-6.8140503713935854E-015
0.318,7.4927701589323101E+000,3.0969285019082617E+000,-5.7731597280508140E-015,-5.9276042061131493E-015
0.321,7.4482822177185870E+000,3.1245594888707489E+000,-5.7731597280508140E-015,-5.9311506153648821E-015
0.324,7.4015790474520573E+000,3.1521462300500263E+000,-4.8849813083506888E-015,-5.0457852901636117E-015
0.327,7.3528307189792788E+000,3.1796883333774364E+000,-5.7731597280508140E-015,-5.9360034448004304E-015
0.33,7.3022258516901664E+000,3.2071854074187289E+000,-5.3290705182007514E-015,-5.4956483449953634E-015
0.333,7.2499699427877644E+000,3.2346370613796163E+000,-4.8849813083506888E-015,-5.0531710101601875E-015
0.336,7.1962835467436888E+000,3.2620429051113309E+000,-3.9968028886505635E-015,-4.1669424439303884E-015
0.339,7.1414003210984669E+000,3.2894025491161698E+000,-4.4408920985006262E-015,-4.6157766132219746E-015
0.342,7.0855649559523428E+000,3.3167156045530328E+000,-3.1086244689504383E-015,-3.2884792823961976E-015
0.345,7.0290310055244731E+000,3.3439816832429425E+000,-2.2204460492503131E-015,-2.4029246463765228E-015
0.348,6.9720586410277221E+000,3.3712003976745684E+000,-8.8817841970012523E-016,-1.0758973165281503E-015
0.351,6.9149123448046224E+000,3.3983713610097279E+000,-1.3322676295501878E-015,-1.5252689140183547E-015
0.354,6.8578585661914886E+000,3.4254941870888902E+000,-1.7763568394002505E-015,-1.9695955601596551E-015
0.357,6.8011633599173349E+000,3.4525684904366596E+000,-2.6645352591003757E-015,-2.8579281101698388E-015
0.36,6.7450900279992938E+000,3.4795938862672582E+000,-1.7763568394002505E-015,-1.9747828084519011E-015
0.363,6.6898967860651872E+000,3.5065699904899885E+000,-2.2204460492503131E-015,-2.4236990237728674E-015
0.366,6.6358344748170941E+000,3.5334964197146990E+000,-1.7763568394002505E-015,-1.9816594915137007E-015
0.369,6.5831443369490676E+000,3.5603727912572274E+000,-1.7763568394002505E-015,-1.9833871821710286E-015
0.372,6.5320558792511996E+000,3.5871987231448443E+000,-1.7763568394002505E-015,-1.9885070647595660E-015
0.375,6.4827848388760900E+000,3.6139738341216772E+000,-1.3322676295501878E-015,-1.5478548334491135E-015
0.378,6.4355312718192463E+000,3.6406977436541337E+000,-4.4408920985006262E-016,-6.6263945520723322E-016
0.381,6.3904777805801345E+000,3.6673700719363032E+000,-1.3322676295501878E-015,-1.5545200567750383E-015
0.384,6.3477878967352597E+000,3.6939904398953640E+000,-8.8817841970012523E-016,-1.1123215162416338E-015
0.387,6.3076046327795980E+000,3.7205584691969618E+000,-1.3322676295501878E-015,-1.5589683582755458E-015
0.39,6.2700492160903201E+000,3.7470737822505926E+000,-8.8817841970012523E-016,-1.1168191276737553E-015
0.393,6.2352200162501568E+000,3.7735360022149651E+000,-1.3322676295501878E-015,-1.5634635792775929E-015
0.396,6.2031916752515359E+000,3.7999447530033592E+000,-2.6645352591003757E-015,-2.8963719947861167E-015
0.399,6.1740144483018025E+000,3.8262996592889724E+000,-2.2204460492503131E-015,-2.4547655100409500E-015
0.402,6.1477137610805297E+000,3.8326003465102456E+000,1.9999999999997797E-002,-2.4494295480792516E-015
0.405,6.1242899873786953E+000,3.8288464408762017E+000,4.9999999999998046E-002,-2.2204460492503131E-015
0.408,6.1037184490933809E+000,3.8250375693717418E+000,7.9999999999998739E-002,-1.5543122344752192E-015
0.411,6.0859496385779579E+000,3.8211733597629549E+000,1.0999999999999854E-001,-1.7763568394002505E-015
0.414,6.0709096613741513E+000,3.8172534406024079E+000,1.3999999999999790E-001,-2.4424906541753444E-015
0.417,6.0585008953961976E+000,3.8132774412344248E+000,1.6999999999999726E-001,-3.1086244689504383E-015
0.42,6.0486028607160858E+000,3.8092449918003526E+000,1.9999999999999751E-001,-2.8865798640254070E-015
0.423,6.0410732922295631E+000,3.8051557232438173E+000,2.2999999999999776E-001,-2.6645352591003757E-015
0.426,6.0357494056817975E+000,3.8010092673159712E+000,2.5999999999999757E-001,-2.8865798640254070E-015
0.429,6.0324493458153183E+000,3.7968052565807273E+000,2.8999999999999782E-001,-2.6645352591003757E-015
0.432,6.0309738037863196E+000,3.7925433244199773E+000,3.1999999999999718E-001,-3.3306690738754696E-015
0.435,6.0311077894929879E+000,3.7882231050388069E+000,3.4999999999999698E-001,-3.5527136788005009E-015
0.438,6.0326225430844875E+000,3.7838442334706910E+000,3.7999999999999678E-001,-3.7747582837255322E-015
0.441,6.0352775686838722E+000,3.7794063455826810E+000,4.0999999999999615E-001,-4.4408920985006262E-015
0.444,6.0388227722734129E+000,3.7749090780805838E+000,4.3999999999999595E-001,-4.6629367034256575E-015
0.447,6.0430006847662598E+000,3.7703520685141183E+000,4.6999999999999487E-001,-5.7731597280508140E-015
0.45,6.0475487505322754E+000,3.7657349552820745E+000,4.9999999999999556E-001,-5.1070259132757201E-015
0.453,6.0522016610648457E+000,3.7610573776374445E+000,5.2999999999999581E-001,-4.8849813083506888E-015
0.456,6.0566937130748615E+000,3.7563189756925555E+000,5.5999999999999561E-001,-5.1070259132757201E-015
0.459,6.0607611700811939E+000,3.7515193904241824E+000,5.8999999999999497E-001,-5.7731597280508140E-015
0.462,6.0641446065359874E+000,3.7466582636786510E+000,6.1999999999999433E-001,-6.4392935428259079E-015
0.465,6.0665912136780928E+000,3.7417352381769278E+000,6.4999999999999414E-001,-6.6613381477509392E-015
0.468,6.0678570466476867E+000,3.7367499575196970E+000,6.7999999999999439E-001,-6.4392935428259079E-015
0.471,6.0677091929164728E+000,3.7317020661924256E+000,7.0999999999999419E-001,-6.6613381477509392E-015
0.474,6.0659278427862997E+000,3.7265912095704188E+000,7.3999999999999444E-001,-6.4392935428259079E-015
0.477,6.0623082435782285E+000,3.7214170339238555E+000,7.6999999999999380E-001,-7.1054273576010019E-015
0.48,6.0566625201665154E+000,3.7161791864228202E+000,7.9999999999999316E-001,-7.7715611723760958E-015
0.483,6.0488213456982560E+000,3.7108773151423158E+000,8.2999999999999341E-001,-7.5495165674510645E-015
0.486,6.0386354476692246E+000,3.7055110690672621E+000,8.5999999999999277E-001,-8.2156503822261584E-015
0.489,6.0259769359878410E+000,3.7000800980974904E+000,8.8999999999999257E-001,-8.4376949871511897E-015
0.492,6.0107404412392116E+000,3.6945840530527141E+000,9.1999999999999238E-001,-8.6597395920762210E-015
0.495,5.9928440530459035E+000,3.6890225856774932E+000,9.4999999999999218E-001,-8.8817841970012523E-015
0.498,5.9722300501964423E+000,3.6833953486461843E+000,9.7999999999999199E-001,-9.1038288019262836E-015
0.501,5.9488654160608236E+000,3.6777019955678765E+000,1.0099999999999918E+000,-9.3258734068513149E-015
0.504,5.9227421347181251E+000,3.6719421809913135E+000,1.0399999999999907E+000,-1.0436096431476471E-014
0.507,5.8938772651677294E+000,3.6661155604098066E+000,1.0699999999999910E+000,-1.0214051826551440E-014
0.51,5.8623127929654046E+000,3.6602217902661249E+000,1.0999999999999908E+000,-1.0436096431476471E-014
0.513,5.8281152606010975E+000,3.6542605279573834E+000,1.1299999999999910E+000,-1.0214051826551440E-014
0.516,5.7913751798991786E+000,3.6482314318399101E+000,1.1599999999999917E+000,-9.5479180117763462E-015
0.519,5.7522062316566789E+000,3.6421341612340998E+000,1.1899999999999924E+000,-8.8817841970012523E-015
0.522,5.7107442596235440E+000,3.6359683764292594E+000,1.2199999999999926E+000,-8.6597395920762210E-015
0.525,5.6671460677543593E+000,3.6297337386884334E+000,1.2499999999999925E+000,-8.8817841970012523E-015
0.528,5.6215880314071880E+000,3.6234299102532201E+000,1.2799999999999923E+000,-9.1038288019262836E-015
0.531,5.5742645348165736E+000,3.6170565543485695E+000,1.3099999999999921E+000,-9.3258734068513149E-015
0.534,5.5253862487097658E+000,3.6106133351875713E+000,1.3399999999999914E+000,-9.9920072216264089E-015
0.537,5.4751782633541275E+000,3.6040999179762281E+000,1.3699999999999921E+000,-9.3258734068513149E-015
0.54,5.4238780936068824E+000,3.5975159689182092E+000,1.3999999999999924E+000,-9.1038288019262836E-015
0.543,5.3717335736744847E+000,3.5908611552195993E+000,1.4299999999999922E+000,-9.3258734068513149E-015
0.546,5.3190006602678315E+000,3.5841351450936272E+000,1.4599999999999929E+000,-8.6597395920762210E-015
0.549,5.2659411636526210E+000,3.5773376077653785E+000,1.4899999999999927E+000,-8.8817841970012523E-015
0.552,5.2128204267341838E+000,3.5704682134765009E+000,1.5199999999999929E+000,-8.6597395920762210E-015
0.555,5.1599049727773396E+000,3.5635266334898876E+000,1.5499999999999936E+000,-7.9936057773011271E-015
0.558,5.1074601426402522E+000,3.5565125400943494E+000,1.5799999999999932E+000,-8.4376949871511897E-015
0.561,5.0557477424943205E+000,3.5494256066092751E+000,1.6099999999999939E+000,-7.7715611723760958E-015
0.564,5.0050237229090611E+000,3.5422655073892706E+000,1.6399999999999944E+000,-7.3274719625260332E-015
0.567,4.9555359099025598E+000,3.5350319178287890E+000,1.6699999999999942E+000,-7.5495165674510645E-015
0.57,4.9075218080967993E+000,3.5277245143667457E+000,1.6999999999999946E+000,-7.1054273576010019E-015
0.573,4.8612064954771679E+000,3.5203429744911121E+000,1.7299999999999942E+000,-7.5495165674510645E-015
0.576,4.8168006284423903E+000,3.5128869767435056E+000,1.7599999999999947E+000,-7.1054273576010019E-015
0.579,4.7744985748521334E+000,3.5053562007237509E+000,1.7899999999999940E+000,-7.7715611723760958E-015
0.582,4.7344766916434677E+000,3.4977503270944421E+000,1.8199999999999950E+000,-6.8833827526759706E-015
0.585,4.6968917623041273E+000,3.4900690375854717E+000,1.8499999999999948E+000,-7.1054273576010019E-015
0.588,4.6618796080716427E+000,3.4823120149985618E+000,1.8799999999999946E+000,-7.3274719625260332E-015
0.591,4.6295538851853868E+000,3.4744789432117686E+000,1.9099999999999946E+000,-7.3274719625260332E-015
0.594,4.6000050788671745E+000,3.4665695071839759E+000,1.9399999999999951E+000,-6.8833827526759706E-015
0.597,4.5732997029598765E+000,3.4585833929593708E+000,1.9699999999999949E+000,-7.1054273576010019E-015
0.6,4.5494797123280772E+000,3.4505202876719085E+000,1.9999999999999936E+000,-8.2156503822261584E-015
0.603,4.5285621332363011E+000,3.4423798795497609E+000,2.0299999999999949E+000,-6.2172489379008766E-015
0.606,4.5105389149855553E+000,3.4341618579197379E+000,2.0599999999999952E+000,-5.3290705182007514E-015
0.609,4.4953770041250518E+000,3.4258659132117133E+000,2.0899999999999954E+000,-4.4408920985006262E-015
0.612,4.4830186405803421E+000,3.4174917369630204E+000,2.1199999999999966E+000,-2.6645352591003757E-015
0.615,4.4733818730693757E+000,3.4090390218228324E+000,2.1499999999999968E+000,-1.7763568394002505E-015
0.618,4.4663612892315872E+000,3.4005074615565380E+000,2.1799999999999971E+000,-8.8817841970012523E-016
0.621,4.4618289539892739E+000,3.3918967510500875E+000,2.2099999999999973E+000,0.0000000000000000E+000
0.624,4.4596355478122822E+000,3.3832065863143317E+000,2.2399999999999967E+000,0.0000000000000000E+000
0.627,4.4596116947826374E+000,3.3744366644893429E+000,2.2699999999999969E+000,8.8817841970012523E-016
0.63,4.4615694686710823E+000,3.3655866838487167E+000,2.2999999999999963E+000,8.8817841970012523E-016
0.633,4.4653040636574506E+000,3.3566563438038619E+000,2.3299999999999952E+000,4.4408920985006262E-016
0.636,4.4705956148653998E+000,3.3476453449082744E+000,2.3599999999999950E+000,8.8817841970012523E-016
0.639,4.4772111525522682E+000,3.3385533888617882E+000,2.3899999999999948E+000,1.3322676295501878E-015
0.642,4.4849066726085010E+000,3.3293801785148194E+000,2.4199999999999955E+000,2.6645352591003757E-015
0.645,4.4934293049886955E+000,3.3201254178725854E+000,2.4499999999999953E+000,3.1086244689504383E-015
0.648,4.5025195608270918E+000,3.3107888120993167E+000,2.4799999999999960E+000,4.4408920985006262E-015
0.651,4.5119136382919072E+000,3.3013700675224422E+000,2.5099999999999962E+000,5.3290705182007514E-015
0.654,4.5213457667115557E+000,3.2918688916367653E+000,2.5399999999999965E+000,6.2172489379008766E-015
0.657,4.5305505681660838E+000,3.2822849931086218E+000,2.5699999999999976E+000,7.9936057773011271E-015
0.66,4.5392654155821308E+000,3.2726180817800170E+000,2.5999999999999970E+000,7.9936057773011271E-015
0.663,4.5472327664007688E+000,3.2628678686727541E+000,2.6299999999999963E+000,7.9936057773011271E-015
0.666,4.5542024511043673E+000,3.2530340659925407E+000,2.6599999999999975E+000,9.7699626167013776E-015
0.669,4.5599338962893343E+000,3.2431163871330724E+000,2.6899999999999977E+000,1.0658141036401503E-014
0.672,4.5641982625525443E+000,3.2331145466801132E+000,2.7199999999999971E+000,1.0658141036401503E-014
0.675,4.5667804782153825E+000,3.2230282604155511E+000,2.7499999999999969E+000,1.1102230246251565E-014
0.678,4.5674811508338875E+000,3.2128572453214348E+000,2.7799999999999967E+000,1.1546319456101628E-014
0.681,4.5661183395282672E+000,3.2026012195839977E+000,2.8099999999999978E+000,1.3322676295501878E-014
0.684,4.5625291724004189E+000,3.1922599025976606E+000,2.8399999999999976E+000,1.3766765505351941E-014
0.687,4.5565712946831187E+000,3.1818330149690244E+000,2.8699999999999979E+000,1.4654943925052066E-014
0.69,4.5481241347669545E+000,3.1713202785208376E+000,2.8999999999999986E+000,1.5987211554602254E-014
0.693,4.5370899768676338E+000,3.1607214162959485E+000,2.9299999999999993E+000,1.7319479184152442E-014
0.696,4.5233948308125624E+000,3.1500361525612455E+000,2.9599999999999995E+000,1.8207657603852567E-014
0.699,4.5069890912263562E+000,3.1392642128115722E+000,2.9899999999999993E+000,1.8651746813702630E-014
0.702,4.4878479802642968E+000,3.1284053237736327E+000,3.0199999999999996E+000,1.9539925233402755E-014
0.705,4.4659717699639385E+000,3.1174592134098704E+000,3.0500000000000003E+000,2.0872192862952943E-014
0.708,4.4413857822412464E+000,3.1064256109223365E+000,3.0799999999999996E+000,2.0872192862952943E-014
0.711,4.4141401665312499E+000,3.1021626913935725E+000,3.1031415553629684E+000,2.1316282072803006E-014
0.714,4.3843094570468608E+000,3.1115579943179426E+000,3.1125368582873385E+000,2.1316282072803006E-014
0.717,4.3519919135856231E+000,3.1209091487215299E+000,3.1218880126909259E+000,2.1760371282653068E-014
0.72,4.3173086517354058E+000,3.1302160217037303E+000,3.1311948856731262E+000,2.1316282072803006E-014
0.723,4.2804025701993664E+000,3.1394784809932785E+000,3.1404573449626745E+000,2.0872192862952943E-014
0.726,4.2414370847612828E+000,3.1486963949501270E+000,3.1496752589195229E+000,2.1760371282653068E-014
0.729,4.2005946801286358E+000,3.1578696325673121E+000,3.1588484965367081E+000,2.1760371282653068E-014
0.732,4.1580752925073616E+000,3.1669980634728239E+000,3.1679769274422198E+000,2.2204460492503131E-014
0.735,4.1140945372646067E+000,3.1760815579314521E+000,3.1770604219008480E+000,2.1760371282653068E-014
0.738,4.0688817974108575E+000,3.1851199868466349E+000,3.1860988508160308E+000,2.1760371282653068E-014
0.741,4.0226781898681701E+000,3.1941132217622910E+000,3.1950920857316869E+000,2.2204460492503131E-014
